SITENAME|LNG|LAT|METHOD|MODEL|VARS|WEIGHTS|NDIVISIONS|DIRECTION|GROWINGSEASON|ROTATION|PERIOD|ZONES|RESOLUTION|SCENARIO|OUTFILE|THRESHOLD
GLOBAL_1382183915563|2.649|13.649|ccafs|[inm_cm3_0,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382183915563/|0.0
GLOBAL_1382184116644|2.649|13.649|ccafs|[ipsl_cm4,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382184116644/|0.0
GLOBAL_1382184427471|2.649|13.649|ccafs|[ipsl_cm4,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382184427471/|0.0
GLOBAL_1382184674174|2.649|13.649|ccafs|[miroc3_2_hires,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382184674174/|0.0
GLOBAL_1382185428515|2.649|13.649|ccafs|[miroc3_2_medres,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382185428515/|0.0
GLOBAL_1382185613522|2.649|13.649|ccafs|[miub_echo_g,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382185613522/|0.0
GLOBAL_1382185831564|2.649|13.649|ccafs|[mpi_echam5,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382185831564/|0.0
GLOBAL_1382186050793|2.649|13.649|ccafs|[mri_cgcm2_3_2a,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382186050793/|0.0
GLOBAL_1382186229391|2.649|13.649|ccafs|[ncar_ccsm3_0,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382186229391/|0.0
GLOBAL_1382186444173|2.649|13.649|ccafs|[ncar_pcm1,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382186444173/|0.0
GLOBAL_1382188461570|2.649|13.649|ccafs|[ukmo_hadcm3,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382188461570/|0.0
GLOBAL_1382188711413|2.649|13.649|ccafs|[ukmo_hadgem1,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|5:10|prec|[2020_2049,1960_1990]|[ner,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382188711413/|0.0
GLOBAL_1382249138227|38.338|11.448|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[eth,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382249138227/|0.0
GLOBAL_1382259815656|37.811|11.405|ccafs|[current,cccma_cgcm3_1_t47]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|none|[1960_1990,2020_2049]|[eth,global]|[30s,10min]|[baseline,a1b]|/var/www/analogues/outputs/GLOBAL_1382259815656/|0.0
GLOBAL_1382276380502|-45.0|-22.0|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382276380502/|0.0
COL_1382283091208|-75.749|4.501|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1382283091208/|0.0
USA_1382313902941|30.859|-29.774|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[zaf,usa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/USA_1382313902941/|0.0
USA_1382318599888|3.894|7.422|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[nga,usa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/USA_1382318599888/|0.0
ARG_1382369606470|-58.499|-34.636|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:2|both|[2020_2049,1960_1990]|[arg,arg]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/ARG_1382369606470/|0.0
RWA_1382370622297|29.832|-2.048|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|none|[1960_1990,1960_1990]|[rwa,rwa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/RWA_1382370622297/|0.0
GLOBAL_1382370368597|-58.697|-34.722|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[global,global]|[2_5min,2_5min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382370368597/|0.0
GLOBAL_1382373554513|-101.843|33.578|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382373554513/|0.0
GLOBAL_1382375699606|-5.566|11.39|ccafs|[iap_fgoals1_0_g,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|6:10|prec|[2020_2049,1960_1990]|[mli,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382375699606/|0.0
GLOBAL_1382376371191|-5.939|11.677|ccafs|[iap_fgoals1_0_g,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|6:10|prec|[2020_2049,1960_1990]|[mli,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382376371191/|0.0
GLOBAL_1382376580764|-5.983|14.282|ccafs|[iap_fgoals1_0_g,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|6:10|prec|[2020_2049,1960_1990]|[mli,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382376580764/|0.0
GLOBAL_1382376857272|-5.758|13.641|ccafs|[iap_fgoals1_0_g,current]|[tmean,prec]|[0.2,0.8]|[12,12]|backward|6:10|prec|[2020_2049,1960_1990]|[mli,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382376857272/|0.0
GHA_1382380570821|-0.87|9.399|ccafs|[current,ensemble]|[tmean]|[1]|[12,12]|forward|1:2|tmean|[1960_1990,2020_2049]|[gha,gha]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/GHA_1382380570821/|0.0
GHA_1382380656978|-0.87|9.399|ccafs|[current,ensemble]|[tmean]|[1]|[12,12]|forward|1:2|none|[1960_1990,2020_2049]|[gha,gha]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/GHA_1382380656978/|0.0
EGY_1382408611540|29.993|31.166|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[egy,egy]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/EGY_1382408611540/|0.0
GLOBAL_1382418365594|70.328|52.768|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[kaz,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382418365594/|0.0
GLOBAL_1382445699973|-42.437|78.626|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382445699973/|0.0
GLOBAL_1382445802052|-42.437|78.626|ccafs|[current,current]|[prec]|[1]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382445802052/|0.0
GLOBAL_1382445919659|151.156|-33.833|ccafs|[current,current]|[prec]|[1]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382445919659/|0.0
GLOBAL_1382446114333|151.156|-33.833|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382446114333/|0.0
GLOBAL_1382450258476|-3.34|57.657|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382450258476/|0.0
GLOBAL_1382466086320|-10.662|10.093|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[gin,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382466086320/|0.0
GLOBAL_1382475039411|3.895|43.606|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[global,global]|[2_5min,2_5min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1382475039411/|0.0
BRA_1382475526892|-55.774|-12.867|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|both|[2020_2049,2020_2049]|[bra,bra]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/BRA_1382475526892/|0.0
GLOBAL_1382476085380|3.895|43.606|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[global,global]|[2_5min,2_5min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1382476085380/|0.0
